constructorId,constructor_name,year,total_points,races_entered,points_efficiency,podium_rate,win_rate,pole_count,pole_to_win_rate,dnf_rate,avg_grid,avg_delta,points_volatility,avg_pit_ms,avg_stop_count
127,OSCA,1952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,,,,
127,OSCA,1953,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.75,19.5,15.0,0.0,,
127,OSCA,1958,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,
128,Gordini,1952,15.0,20.0,0.75,0.1,0.0,0.0,0.0,0.5,7.3,1.2,1.4095538674570611,,
128,Gordini,1953,4.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.5925925925925926,12.592592592592593,5.090909090909091,0.5337605126836238,,
128,Gordini,1954,4.0,25.0,0.16,0.0,0.0,0.0,0.0,0.76,13.84,6.333333333333333,0.5537749241945383,,
128,Gordini,1955,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8,15.866666666666667,11.666666666666666,0.0,,
128,Gordini,1956,2.0,15.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.6,17.5,9.0,0.5163977794943223,,
129,Stevens,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,,,
129,Stevens,1952,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,16.0,1.0,0.0,,
129,Stevens,1953,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,12.5,12.0,0.0,,
129,Stevens,1954,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.666666666666666,0.0,,
129,Stevens,1955,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,
129,Stevens,1956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,,,
13,MF1,2006,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,17.785714285714285,3.6875,0.0,30485.217391304344,2.1739130434782608
130,Bugatti,1956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,,,,
131,Mercedes,1954,60.14,18.0,3.341111111111111,0.3888888888888889,0.2222222222222222,4.0,0.75,0.3333333333333333,6.0,2.5,3.253280496195817,,
131,Mercedes,1955,79.0,24.0,3.2916666666666665,0.4166666666666667,0.20833333333333334,4.0,0.75,0.4166666666666667,4.565217391304348,2.2142857142857144,3.51987112741691,,
131,Mercedes,2010,214.0,38.0,5.631578947368421,0.07894736842105263,0.0,0.0,0.0,0.13157894736842105,8.657894736842104,1.6666666666666667,5.211323702941711,23851.645238095236,1.457142857142857
131,Mercedes,2011,165.0,38.0,4.342105263157895,0.0,0.0,0.0,0.0,0.18421052631578946,8.921052631578947,1.032258064516129,3.9883364803526904,22811.15315315315,2.6486486486486487
131,Mercedes,2012,142.0,40.0,3.55,0.075,0.025,1.0,1.0,0.275,9.525,0.896551724137931,5.733169347684644,22600.382882882885,2.1621621621621623
131,Mercedes,2013,360.0,38.0,9.473684210526315,0.23684210526315788,0.07894736842105263,8.0,0.25,0.10526315789473684,3.8684210526315788,-1.3529411764705883,6.931077066588367,23140.11842105263,2.3947368421052633
131,Mercedes,2014,701.0,38.0,18.44736842105263,0.8157894736842105,0.42105263157894735,18.0,0.5,0.13157894736842105,2.9473684210526314,1.1515151515151516,10.066528343357728,45229.42592592593,2.111111111111111
131,Mercedes,2015,703.0,38.0,18.5,0.8421052631578947,0.42105263157894735,18.0,0.6111111111111112,0.05263157894736842,1.8157894736842106,-0.6388888888888888,7.543567153900428,24111.262162162162,2.027027027027027
131,Mercedes,2016,765.0,42.0,18.214285714285715,0.7857142857142857,0.4523809523809524,20.0,0.65,0.07142857142857142,2.9761904761904763,0.9230769230769231,7.719268619107466,156900.22374999998,2.125
131,Mercedes,2017,668.0,40.0,16.7,0.65,0.3,15.0,0.6666666666666666,0.025,3.475,0.6666666666666666,6.891838353983347,39738.2125,1.775
131,Mercedes,2018,655.0,42.0,15.595238095238095,0.5952380952380952,0.2619047619047619,13.0,0.5384615384615384,0.07142857142857142,3.4285714285714284,0.6410256410256411,7.444295651490881,23779.841463414636,1.3170731707317074
131,Mercedes,2019,739.0,42.0,17.595238095238095,0.7619047619047619,0.35714285714285715,10.0,0.5,0.047619047619047616,3.0238095238095237,0.475,7.516030100958441,24532.380952380954,1.619047619047619
131,Mercedes,2020,573.0,34.0,16.852941176470587,0.7352941176470589,0.38235294117647056,15.0,0.6,0.029411764705882353,2.088235294117647,-1.1515151515151516,8.735619708607091,113379.87745098038,2.0588235294117645
131,Mercedes,2021,604.5,44.0,13.738636363636363,0.6363636363636364,0.20454545454545456,9.0,0.4444444444444444,0.11363636363636363,4.340909090909091,0.5128205128205128,8.752732886417391,160646.75833333336,2.15
131,Mercedes,2022,495.0,44.0,11.25,0.38636363636363635,0.022727272727272728,2.0,0.5,0.06818181818181818,6.116279069767442,1.825,6.123249631242517,80684.22420634922,1.9285714285714286
131,Mercedes,2023,374.0,44.0,8.5,0.18181818181818182,0.0,1.0,0.0,0.13636363636363635,6.2727272727272725,1.2105263157894737,5.432460575740679,126883.28931339977,2.116279069767442
131,Mercedes,2024,433.0,48.0,9.020833333333334,0.1875,0.08333333333333333,4.0,0.25,0.10416666666666667,6.9787234042553195,1.4285714285714286,6.8338630654384005,150673.7695035461,1.7872340425531914
131,Mercedes,2025,424.0,48.0,8.833333333333334,0.25,0.041666666666666664,2.0,1.0,0.08333333333333333,6.6521739130434785,0.14285714285714285,6.836489497723394,23220.000709219854,1.872340425531915
131,Mercedes,2026,123.0,6.0,20.5,0.8333333333333334,0.5,3.0,1.0,0.0,1.5,-0.3333333333333333,5.394441583704471,21899.833333333332,1.0
132,Lancia,1954,1.0,2.0,0.5,0.0,0.0,1.0,0.0,1.0,3.0,,0.7071067811865476,,
132,Lancia,1955,8.0,9.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.6666666666666666,7.777777777777778,5.666666666666667,2.0275875100994063,,
133,HWM,1951,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,17.0,6.0,0.0,,
133,HWM,1952,2.0,25.0,0.08,0.0,0.0,0.0,0.0,0.56,14.090909090909092,5.636363636363637,0.4,,
133,HWM,1953,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,18.61111111111111,4.333333333333333,0.0,,
133,HWM,1954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,,,,
133,HWM,1955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
134,Schroeder,1951,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,30.5,24.0,1.4142135623730951,,
134,Schroeder,1953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,,,,
134,Schroeder,1954,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5,,0.0,,
134,Schroeder,1955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,,,,
135,Pawl,1951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,,,,
135,Pawl,1954,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,,0.0,,
135,Pawl,1955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,,,,
136,Pankratz,1954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-10.0,,,
136,Pankratz,1955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,,,,
137,Arzani-Volpini,1955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
138,Nichels,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,,,
138,Nichels,1954,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,0.0,,
139,Bromme,1951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,,,,
139,Bromme,1952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,,,,
139,Bromme,1953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,,,,
139,Bromme,1954,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,,0.0,,
14,Spyker MF1,2006,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.375,19.125,4.4,0.0,32808.404761904756,2.0
140,Klenk,1954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,,,,
141,Simca,1950,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.8,11.6,8.0,1.3416407864998738,,
141,Simca,1951,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,13.846153846153847,2.3333333333333335,0.0,,
141,Simca,1952,2.0,9.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.5555555555555556,16.5,6.5,0.6666666666666666,,
141,Simca,1953,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,,0.0,,
142,Turner,1953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,,,,
143,Del Roy,1953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,,,,
144,Veritas,1951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,,,,
144,Veritas,1952,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,15.11111111111111,4.25,0.0,,
144,Veritas,1953,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.625,25.75,11.333333333333334,0.0,,
145,BMW,1952,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.75,26.75,17.0,0.0,,
145,BMW,1953,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.5,0.0,,
146,EMW,1953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,,,,
147,AFM,1952,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,15.0,13.0,0.0,,
147,AFM,1953,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,25.75,,0.0,,
148,Frazer Nash,1952,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.75,13.0,9.0,1.5,,
149,Sherman,1951,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,27.0,,,
149,Sherman,1952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-2.0,,,
15,Sauber,1993,12.0,32.0,0.375,0.0,0.0,0.0,0.0,0.625,11.53125,4.5,0.8706690049203728,,
15,Sauber,1994,12.0,31.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.6451612903225806,11.551724137931034,3.1818181818181817,0.8436989729691791,31101.068627450986,1.4705882352941178
15,Sauber,1995,18.0,34.0,0.5294117647058824,0.029411764705882353,0.0,0.0,0.0,0.38235294117647056,13.558823529411764,5.333333333333333,0.9919461775980273,36896.148148148146,1.7407407407407407
15,Sauber,1996,11.0,32.0,0.34375,0.03125,0.0,0.0,0.0,0.59375,11.75,4.846153846153846,1.0035220234817486,36709.69871794872,1.7692307692307692
15,Sauber,1997,16.0,34.0,0.47058823529411764,0.029411764705882353,0.0,0.0,0.0,0.3235294117647059,13.121212121212121,5.782608695652174,1.0512703460401887,36226.864197530864,2.074074074074074
15,Sauber,1998,10.0,32.0,0.3125,0.03125,0.0,0.0,0.0,0.4375,11.125,3.8333333333333335,0.8590129369261278,28623.62,1.56
15,Sauber,1999,5.0,32.0,0.15625,0.0,0.0,0.0,0.0,0.65625,13.6875,6.636363636363637,0.36890203262847354,32037.028985507244,1.826086956521739
15,Sauber,2000,6.0,34.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.35294117647058826,14.84375,5.7727272727272725,0.5205235263972002,30237.344827586207,1.9310344827586208
15,Sauber,2001,21.0,34.0,0.6176470588235294,0.029411764705882353,0.0,0.0,0.0,0.38235294117647056,10.058823529411764,2.619047619047619,1.1013684568382918,36902.913043478264,1.608695652173913
15,Sauber,2002,11.0,34.0,0.3235294117647059,0.0,0.0,0.0,0.0,0.3235294117647059,10.911764705882353,2.9565217391304346,0.7269941534212875,30457.741071428572,2.0
15,Sauber,2003,19.0,32.0,0.59375,0.03125,0.0,0.0,0.0,0.34375,12.78125,3.9047619047619047,1.4779972281610048,30737.38782051282,2.230769230769231
15,Sauber,2004,34.0,36.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.1388888888888889,12.86111111111111,3.935483870967742,1.5296020854073584,27190.789215686276,2.5294117647058822
15,Sauber,2005,20.0,38.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.23684210526315788,12.18421052631579,2.2413793103448274,1.309772872929835,38737.180555555555,1.9444444444444444
15,Sauber,2010,44.0,38.0,1.1578947368421053,0.0,0.0,0.0,0.0,0.42105263157894735,14.052631578947368,3.772727272727273,2.1998318828820813,23361.376543209873,1.3703703703703705
15,Sauber,2011,44.0,38.0,1.1578947368421053,0.0,0.0,0.0,0.0,0.23684210526315788,14.0,3.1724137931034484,2.2723522256175093,23717.84047619048,2.3142857142857145
15,Sauber,2012,126.0,40.0,3.15,0.1,0.0,0.0,0.0,0.25,11.9,3.2666666666666666,5.479799734315582,23619.451754385966,1.9736842105263157
15,Sauber,2013,57.0,38.0,1.5,0.0,0.0,0.0,0.0,0.15789473684210525,12.973684210526315,1.84375,3.1257431548785757,23530.770833333332,2.5277777777777777
15,Sauber,2014,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.39473684210526316,15.18421052631579,0.08695652173913043,0.0,44877.280952380956,2.2
15,Sauber,2015,36.0,38.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.15789473684210525,13.947368421052632,2.40625,2.192707427040242,25281.087619047623,2.4857142857142858
15,Sauber,2016,2.0,42.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.21428571428571427,18.609756097560975,3.4545454545454546,0.3086066999241838,104188.83536585367,2.1219512195121952
15,Sauber,2017,5.0,40.0,0.125,0.0,0.0,0.0,0.0,0.275,16.675,2.7241379310344827,0.6479751498875516,44713.873873873876,1.972972972972973
15,Sauber,2018,48.0,42.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.23809523809523808,13.833333333333334,3.3125,2.090296146265901,24971.06140350877,1.3157894736842106
15,Sauber,2024,4.0,48.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,16.17391304347826,0.8809523809523809,0.5773502691896257,135723.00531914894,1.851063829787234
15,Sauber,2025,70.0,48.0,1.4583333333333333,0.020833333333333332,0.0,0.0,0.0,0.1875,14.434782608695652,1.9736842105263157,3.0594001173455854,23566.516666666663,1.8604651162790697
150,Deidt,1950,10.0,3.0,3.3333333333333335,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,7.0,4.0,3.0550504633038935,,
150,Deidt,1951,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,10.25,,0.0,,
150,Deidt,1952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,,,,
151,ERA,1950,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.625,13.875,8.333333333333334,0.0,,
151,ERA,1951,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.5,0.0,,
151,ERA,1952,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.666666666666666,,0.0,,
152,Aston Butterworth,1952,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,,0.0,,
153,Cisitalia,1952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
154,Talbot-Lago,1950,20.0,37.0,0.5405405405405406,0.05405405405405406,0.0,0.0,0.0,0.5405405405405406,11.162162162162161,6.176470588235294,1.1689167491170476,,
154,Talbot-Lago,1951,5.0,45.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5333333333333333,14.222222222222221,5.0,0.5318160234783103,,
155,Hall,1951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,,,,
156,Marchese,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,,,
156,Marchese,1951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,,,,
157,Langley,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,,,,
158,Rae,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,,,,
159,Olson,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,,,,
16,BAR,1999,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.71875,13.451612903225806,4.555555555555555,0.0,30723.613636363636,1.7272727272727273
16,BAR,2000,20.0,34.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.35294117647058826,11.470588235294118,3.6818181818181817,1.0478736639911677,31132.924731182793,1.7096774193548387
16,BAR,2001,17.0,34.0,0.5,0.058823529411764705,0.0,0.0,0.0,0.35294117647058826,11.088235294117647,3.8636363636363638,1.1870513506545997,62771.78846153846,1.7307692307692308
16,BAR,2002,7.0,34.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.5588235294117647,12.705882352941176,4.266666666666667,0.6409941031594635,39365.55128205128,1.6923076923076923
16,BAR,2003,26.0,32.0,0.8125,0.0,0.0,0.0,0.0,0.4375,11.8125,3.111111111111111,1.4687607240514464,33864.99691358025,1.962962962962963
16,BAR,2004,119.0,36.0,3.3055555555555554,0.3055555555555556,0.0,1.0,0.0,0.25,6.861111111111111,1.1851851851851851,2.8866138783252056,25007.638020833336,2.5
16,BAR,2005,38.0,34.0,1.1176470588235294,0.058823529411764705,0.0,1.0,0.0,0.38235294117647056,8.5,0.0,1.9503644707150125,57522.11111111111,2.033333333333333
160,Wetteroth,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,,,,
161,Adams,1950,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,,0.0,,
162,Snowberger,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,,,,
163,Milano,1950,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,,,,
164,HRT,2010,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.39473684210526316,22.657894736842106,5.173913043478261,0.0,27954.4375,1.4375
164,HRT,2011,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.2894736842105263,22.52777777777778,3.0,0.0,40794.44460784313,2.411764705882353
164,HRT,2012,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.325,22.473684210526315,2.814814814814815,0.0,25081.83838383838,2.0606060606060606
166,Virgin,2010,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,21.13157894736842,3.5238095238095237,0.0,46279.9494047619,1.5714285714285714
166,Virgin,2011,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,21.31578947368421,3.2666666666666666,0.0,24216.514215686275,2.264705882352941
167,Cooper-Maserati,1959,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,14.833333333333334,5.5,0.0,,
167,Cooper-Maserati,1960,3.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.7619047619047619,16.11111111111111,5.0,0.6546536707079772,,
167,Cooper-Maserati,1961,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,21.545454545454547,12.2,0.0,,
167,Cooper-Maserati,1963,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,19.0,7.0,0.0,,
167,Cooper-Maserati,1965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
167,Cooper-Maserati,1966,49.0,40.0,1.225,0.15,0.025,1.0,1.0,0.625,9.384615384615385,3.4,2.2473631272317847,,
167,Cooper-Maserati,1967,31.0,42.0,0.7380952380952381,0.023809523809523808,0.023809523809523808,0.0,0.0,0.5238095238095238,11.880952380952381,6.3,1.6388503378078394,,
167,Cooper-Maserati,1968,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,18.666666666666668,9.0,0.0,,
167,Cooper-Maserati,1969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,,,
168,Cooper-OSCA,1959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,,,,
169,Cooper-Borgward,1959,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.333333333333332,5.5,0.0,,
17,Jordan,1991,13.0,32.0,0.40625,0.0,0.0,0.0,0.0,0.5,13.806451612903226,7.875,0.8747119341485718,,
17,Jordan,1992,1.0,32.0,0.03125,0.0,0.0,0.0,0.0,0.71875,19.892857142857142,9.11111111111111,0.1767766952966369,,
17,Jordan,1993,3.0,32.0,0.09375,0.0,0.0,0.0,0.0,0.59375,17.53125,6.769230769230769,0.3901509219974802,,
17,Jordan,1994,28.0,32.0,0.875,0.03125,0.0,1.0,0.0,0.59375,9.741935483870968,4.3076923076923075,1.3854078239672525,32126.14912280701,1.7894736842105263
17,Jordan,1995,21.0,34.0,0.6176470588235294,0.058823529411764705,0.0,0.0,0.0,0.5294117647058824,8.558823529411764,1.5625,1.3929412065809121,33773.469135802465,2.074074074074074
17,Jordan,1996,22.0,32.0,0.6875,0.0,0.0,0.0,0.0,0.46875,9.59375,2.764705882352941,1.0297979758028961,46149.666666666664,1.8214285714285714
17,Jordan,1997,33.0,34.0,0.9705882352941176,0.08823529411764706,0.0,0.0,0.0,0.4117647058823529,8.441176470588236,1.85,1.5664144371616047,30338.02777777778,1.8333333333333333
17,Jordan,1998,34.0,32.0,1.0625,0.09375,0.03125,0.0,0.0,0.40625,8.84375,2.789473684210526,2.198789989825049,32136.141975308645,1.8888888888888888
17,Jordan,1999,61.0,32.0,1.90625,0.1875,0.0625,1.0,0.0,0.4375,7.53125,1.5555555555555556,2.7162518648955194,28570.3,1.4
17,Jordan,2000,17.0,34.0,0.5,0.058823529411764705,0.0,0.0,0.0,0.5294117647058824,7.705882352941177,0.6875,1.0801234497346435,31676.86231884058,1.7826086956521738
17,Jordan,2001,19.0,34.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.5,8.382352941176471,1.9411764705882353,1.0207298776199087,32813.38,1.64
17,Jordan,2002,9.0,34.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.47058823529411764,13.333333333333334,4.0,0.6655516522273318,43785.03703703704,1.5925925925925926
17,Jordan,2003,13.0,32.0,0.40625,0.03125,0.03125,0.0,0.0,0.53125,15.5625,4.6,1.7935255423237613,34502.68518518518,1.962962962962963
17,Jordan,2004,5.0,36.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.4166666666666667,16.36111111111111,3.238095238095238,0.48713610757321946,28597.264583333334,2.6875
17,Jordan,2005,12.0,38.0,0.3157894736842105,0.02631578947368421,0.0,0.0,0.0,0.15789473684210525,16.92105263157895,4.125,1.2542956063043156,26913.813888888886,2.4722222222222223
170,Cooper-Climax,1959,97.5,49.0,1.989795918367347,0.2653061224489796,0.10204081632653061,5.0,0.6,0.4897959183673469,7.170731707317073,2.8,2.9056156044487933,,
170,Cooper-Climax,1960,102.0,55.0,1.8545454545454545,0.2727272727272727,0.10909090909090909,4.0,0.75,0.4,9.81132075471698,4.545454545454546,2.8311637563885657,,
170,Cooper-Climax,1961,24.0,52.0,0.46153846153846156,0.019230769230769232,0.0,1.0,0.0,0.5192307692307693,13.272727272727273,5.4,0.9794263719645023,,
170,Cooper-Climax,1962,45.0,29.0,1.5517241379310345,0.2413793103448276,0.034482758620689655,0.0,0.0,0.3448275862068966,10.925925925925926,4.473684210526316,2.4287887471587815,,
170,Cooper-Climax,1963,32.0,34.0,0.9411764705882353,0.11764705882352941,0.0,0.0,0.0,0.5294117647058824,9.46875,4.4375,1.7222461808081844,,
170,Cooper-Climax,1964,16.0,23.0,0.6956521739130435,0.08695652173913043,0.0,0.0,0.0,0.6086956521739131,11.0,3.2222222222222223,1.7434235548768997,,
170,Cooper-Climax,1965,14.0,23.0,0.6086956521739131,0.043478260869565216,0.0,0.0,0.0,0.6086956521739131,11.238095238095237,3.4444444444444446,1.1575495447783655,,
170,Cooper-Climax,1967,6.0,2.0,3.0,0.5,0.0,0.0,0.0,0.5,5.0,3.0,4.242640687119285,,
170,Cooper-Climax,1968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,,,,
171,Cooper-Castellotti,1960,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.5,15.2,6.333333333333333,1.224744871391589,,
172,Lotus-Climax,1961,44.0,69.0,0.6376811594202898,0.07246376811594203,0.043478260869565216,1.0,1.0,0.6231884057971014,15.690909090909091,6.038461538461538,2.007127113509972,,
172,Lotus-Climax,1962,42.0,65.0,0.6461538461538462,0.06153846153846154,0.046153846153846156,6.0,0.3333333333333333,0.676923076923077,10.4,5.095238095238095,2.057233953263833,,
172,Lotus-Climax,1963,74.0,36.0,2.0555555555555554,0.25,0.19444444444444445,7.0,0.7142857142857143,0.5833333333333334,8.703703703703704,3.1333333333333333,3.6562622947832892,,
172,Lotus-Climax,1964,49.0,26.0,1.8846153846153846,0.19230769230769232,0.11538461538461539,7.0,0.14285714285714285,0.5,6.615384615384615,4.153846153846154,2.9573897014350083,,
172,Lotus-Climax,1965,64.0,28.0,2.2857142857142856,0.25,0.21428571428571427,6.0,0.6666666666666666,0.5714285714285714,7.291666666666667,1.25,3.7203857113570686,,
172,Lotus-Climax,1966,8.0,8.0,1.0,0.125,0.0,2.0,0.0,0.5,9.0,6.25,1.6035674514745464,,
172,Lotus-Climax,1967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,
173,Lotus-Maserati,1961,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,,,,
173,Lotus-Maserati,1963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
174,De Tomaso-Osca,1961,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,,0.0,,
174,De Tomaso-Osca,1962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
175,De Tomaso-Alfa Romeo,1961,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,,0.0,,
175,De Tomaso-Alfa Romeo,1962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
176,Lotus-BRM,1962,1.0,14.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.8571428571428571,12.0,-2.5,0.2672612419124244,,
176,Lotus-BRM,1963,4.0,34.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.6764705882352942,14.5,7.7272727272727275,0.40933840799980475,,
176,Lotus-BRM,1964,3.0,25.0,0.12,0.0,0.0,0.0,0.0,0.8,14.619047619047619,6.2,0.439696865275764,,
176,Lotus-BRM,1965,2.0,20.0,0.1,0.0,0.0,0.0,0.0,0.6,14.68421052631579,5.75,0.30779350562554625,,
176,Lotus-BRM,1966,13.0,20.0,0.65,0.05,0.05,0.0,0.0,0.75,11.157894736842104,7.2,2.058998223459779,,
176,Lotus-BRM,1967,6.0,8.0,0.75,0.125,0.0,0.0,0.0,0.625,11.625,6.0,2.1213203435596424,,
177,Lotus-Borgward,1962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
177,Lotus-Borgward,1963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
178,Cooper-Alfa Romeo,1962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,,,,
179,De Tomaso-Ferrari,1963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,
18,Minardi,1985,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,23.8,13.5,0.0,,
18,Minardi,1986,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,20.733333333333334,12.0,0.0,,
